timestamp_s,src,dst,protocolo,ip_len,info
1779630832.741213,,,TCP,4396,"1779630832.741213 IP (tos 0x0, ttl 64, id 49900, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.741914,,,TCP,2948,"1779630832.741914 IP (tos 0x0, ttl 64, id 49903, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.742725,,,TCP,4396,"1779630832.742725 IP (tos 0x0, ttl 64, id 49905, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.743170,,,TCP,4396,"1779630832.743170 IP (tos 0x0, ttl 64, id 49908, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.743865,,,TCP,4396,"1779630832.743865 IP (tos 0x0, ttl 64, id 49911, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.744242,,,TCP,4396,"1779630832.744242 IP (tos 0x0, ttl 64, id 49914, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.744690,,,TCP,4396,"1779630832.744690 IP (tos 0x0, ttl 64, id 49917, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.745059,,,TCP,2948,"1779630832.745059 IP (tos 0x0, ttl 64, id 49920, offset 0, flags [DF], proto TCP (6), length 2948)"
1779630832.745428,,,TCP,4396,"1779630832.745428 IP (tos 0x0, ttl 64, id 49922, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.745715,,,TCP,4396,"1779630832.745715 IP (tos 0x0, ttl 64, id 49925, offset 0, flags [DF], proto TCP (6), length 4396)"
1779630832.806351,,,TCP,52,"1779630832.806351 IP (tos 0x0, ttl 64, id 13899, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806355,,,TCP,52,"1779630832.806355 IP (tos 0x0, ttl 64, id 13900, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806356,,,TCP,52,"1779630832.806356 IP (tos 0x0, ttl 64, id 13901, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806356,,,TCP,52,"1779630832.806356 IP (tos 0x0, ttl 64, id 13902, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806357,,,TCP,52,"1779630832.806357 IP (tos 0x0, ttl 64, id 13903, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806357,,,TCP,52,"1779630832.806357 IP (tos 0x0, ttl 64, id 13904, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806357,,,TCP,52,"1779630832.806357 IP (tos 0x0, ttl 64, id 13905, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806358,,,TCP,52,"1779630832.806358 IP (tos 0x0, ttl 64, id 13906, offset 0, flags [DF], proto TCP (6), length 52)"
1779630832.806358,,,TCP,52,"1779630832.806358 IP (tos 0x0, ttl 64, id 13907, offset 0, flags [DF], proto TCP (6), length 52)"
